filename,score,entropy
The sleek black cat sat on top of the fluffy white pillow._00007.png,0.5682,41.80360412597656
The rectangular mirror was hung above the white sink._00007.png,0.8948,38.687801361083984
The rectangular mirror was hung above the white sink._00007.png,0.8948,54.691165924072266
The sleek black dress hung on the clean white hanger._00007.png,0.3135,34.63570785522461
The sleek black dress hung on the clean white hanger._00007.png,0.3135,41.96940612792969
"The soft, fluffy clouds drifted lazily across the blue sky, a canvas of endless possibilities and im_00007.png",0.0,37.96710205078125
"The soft, fluffy clouds drifted lazily across the blue sky, a canvas of endless possibilities and im_00007.png",0.0,35.757450103759766
The sweet berry jam spread on the crunchy toast and the soft butter._00007.png,0.3619,63.63606262207031
The sweet berry jam spread on the crunchy toast and the soft butter._00007.png,0.3619,70.33954620361328
The sleek black laptop sat on the clean white desk._00007.png,0.4545,22.49340057373047
The sleek black laptop sat on the clean white desk._00007.png,0.4545,28.570825576782227
The hot pink lipstick lay next to the shiny gold compact mirror._00007.png,0.6573,51.42096710205078
"The intricate, detailed carvings of the stone temple were a testament to the dedication of the ancie_00007.png",0.0046,84.50506591796875
"The intricate, detailed carvings of the stone temple were a testament to the dedication of the ancie_00007.png",0.0046,82.03184509277344
The striped rug was next to the beige armchair._00007.png,0.5745,60.35556411743164
The striped rug was next to the beige armchair._00007.png,0.5745,69.76152038574219
The fragrant perfume lingered on the soft skin and the rough fabric._00007.png,0.1873,59.49980926513672
The fragrant perfume lingered on the soft skin and the rough fabric._00007.png,0.1873,55.6378288269043
The golden parallelogram was suspended in mid-air near the matte hexagon and the translucent oval._00007.png,0.0003,42.771697998046875
The sleek black cat sat next to the fluffy white pillow._00007.png,0.1619,42.8203125
The sleek black pen wrote on the crisp white notepad._00007.png,0.6161,13.703225135803223
The sleek black pen wrote on the crisp white notepad._00007.png,0.6161,11.394329071044922
The flickering light bulb brightened the dark room and the dim hallway._00007.png,0.7668,45.56821823120117
The flickering light bulb brightened the dark room and the dim hallway._00007.png,0.7668,42.2227783203125
The blue water bottle was on top of the red backpack._00007.png,0.4605,62.79517364501953
The blue water bottle was on top of the red backpack._00007.png,0.4605,58.483482360839844
The comfortable recliner cradled the tired body and the hard floor._00007.png,0.0972,58.046417236328125
The comfortable recliner cradled the tired body and the hard floor._00007.png,0.0972,47.018524169921875
The delicate butterfly fluttered near the fragrant flower and the rustling leaves._00007.png,0.0209,58.22138977050781
The soft pink pillow leaned against the hard wooden chair._00007.png,0.6221,82.32959747314453
The soft pink pillow leaned against the hard wooden chair._00007.png,0.6221,56.2408561706543
The round clock is next to the white picture frame._00007.png,0.1846,41.73004150390625
The round clock is next to the white picture frame._00007.png,0.1846,43.54082489013672
The pink phone case was resting on the white nightstand._00007.png,0.6086,54.00389099121094
The pink phone case was resting on the white nightstand._00007.png,0.6086,69.1797103881836
"The soft, warm glow of the candlelight cast a romantic ambiance over the room, a cozy retreat from t_00007.png",0.0012,79.11983489990234
"The soft, warm glow of the candlelight cast a romantic ambiance over the room, a cozy retreat from t_00007.png",0.0012,69.64833068847656
"The smooth, glossy surface of the lake reflected the fiery colors of the sunset, a serene oasis of t_00007.png",0.026,22.95043182373047
"The smooth, glossy surface of the lake reflected the fiery colors of the sunset, a serene oasis of t_00007.png",0.026,24.999210357666016
"The soft, furry kittens played together in a pile on the warm, cozy blanket, their tiny paws batting_00007.png",0.1927,55.230018615722656
"The soft, furry kittens played together in a pile on the warm, cozy blanket, their tiny paws batting_00007.png",0.1927,56.89467239379883
The sharp red apple contrasted with the soft green pear._00007.png,0.0244,31.34787940979004
The sharp red apple contrasted with the soft green pear._00007.png,0.0244,23.46375274658203
The cozy blanket covered the cold body and the hard floor._00007.png,0.3773,35.75716018676758
The cozy blanket covered the cold body and the hard floor._00007.png,0.3773,50.674468994140625
"The smooth, glossy finish of the ceramic vase accentuated the vibrant colors of the flowers, a stunn_00007.png",0.1283,38.573787689208984
"The smooth, glossy finish of the ceramic vase accentuated the vibrant colors of the flowers, a stunn_00007.png",0.1283,43.92409896850586
The rectangular picture frame was hung above the beige couch._00007.png,0.7924,45.420082092285156
The rectangular picture frame was hung above the beige couch._00007.png,0.7924,43.16218566894531
The shiny silver ring sparkled on the rough wooden table._00007.png,0.0841,74.60494995117188
The shiny silver ring sparkled on the rough wooden table._00007.png,0.0841,77.14994049072266
The brown dog was lying on the green mat._00007.png,0.6276,38.19804000854492
The brown dog was lying on the green mat._00007.png,0.6276,35.19072341918945
The red hat was on top of the brown coat._00007.png,0.1523,27.20363426208496
The red hat was on top of the brown coat._00007.png,0.1523,33.25078201293945
The fluffy white cat slept on the warm fuzzy blanket._00007.png,0.7949,63.114418029785156
The fluffy white cat slept on the warm fuzzy blanket._00007.png,0.7949,60.3587646484375
The rough brown bark of the tree contrasted with the smooth green leaves._00007.png,0.3323,111.2017822265625
The rough brown bark of the tree contrasted with the smooth green leaves._00007.png,0.3323,114.17143249511719
The comfortable hammock swayed in the warm breeze and the cool shade._00007.png,0.1723,87.20613098144531
The comfortable hammock swayed in the warm breeze and the cool shade._00007.png,0.1723,72.13921356201172
The heavy traffic clogged the busy street and the quiet alleyway._00007.png,0.0683,89.1111831665039
The heavy traffic clogged the busy street and the quiet alleyway._00007.png,0.0683,115.61585998535156
The red hat was on top of the brown coat rack._00007.png,0.4178,45.30699157714844
The red hat was on top of the brown coat rack._00007.png,0.4178,57.43246841430664
The smooth black river flowed next to the tall green trees._00007.png,0.2922,107.88479614257812
The flickering torch lit the dark cave and the dim tunnel._00007.png,0.1452,98.04951477050781
The flickering torch lit the dark cave and the dim tunnel._00007.png,0.1452,71.30934143066406
The rectangular mirror was hung above the wooden dresser._00007.png,0.8729,48.909271240234375
The rectangular mirror was hung above the wooden dresser._00007.png,0.8729,51.457942962646484
The fluffy pillow was on top of the hard chair._00007.png,0.3633,44.216922760009766
The fluffy pillow was on top of the hard chair._00007.png,0.3633,48.79931640625
The blue cylinder was balanced on the edge of the yellow hexagon and the green diamond._00007.png,0.0597,20.100568771362305
The blue cylinder was balanced on the edge of the yellow hexagon and the green diamond._00007.png,0.0597,24.837738037109375
"The cool, refreshing breeze blew through the open window, carrying the sweet scent of blooming flowe_00007.png",0.0633,48.0790901184082
"The cool, refreshing breeze blew through the open window, carrying the sweet scent of blooming flowe_00007.png",0.0633,53.89031982421875
The warm yellow light shone down on the colorful fall leaves._00007.png,0.8963,81.69010162353516
The warm yellow light shone down on the colorful fall leaves._00007.png,0.8963,118.53865814208984
The yellow cone was suspended in mid-air near the orange pyramid and the green cylinder._00007.png,0.0001,36.5457763671875
The flickering candle illuminated the cozy room and the dark corner._00007.png,0.3594,33.743812561035156
The flickering candle illuminated the cozy room and the dark corner._00007.png,0.3594,29.440731048583984
The green plant was on the left of the yellow lamp._00007.png,0.1027,32.82240676879883
The green plant was on the left of the yellow lamp._00007.png,0.1027,36.227294921875
The shiny blue car drove past the dusty brown barn._00007.png,0.8966,49.961673736572266
The shiny blue car drove past the dusty brown barn._00007.png,0.8966,70.44236755371094
The green plant was on the right of the white wall._00007.png,0.475,25.79839324951172
The green plant was on the right of the white wall._00007.png,0.475,37.648555755615234
"The intricate, delicate web of the spider shimmered in the early morning dew, a natural masterpiece _00007.png",0.0022,33.608741760253906
"The intricate, delicate web of the spider shimmered in the early morning dew, a natural masterpiece _00007.png",0.0022,40.5043830871582
The green plant was on the left of the white lamp._00007.png,0.0119,51.67826461791992
The green plant was on the left of the white lamp._00007.png,0.0119,33.68804931640625
The smooth purple vase sat next to the tall white candlestick._00007.png,0.5483,49.23711395263672
The red mug was on top of the green coaster._00007.png,0.0048,39.28034973144531
The red mug was on top of the green coaster._00007.png,0.0048,33.08539581298828
The sleek fish swam through the murky water and the jagged coral._00007.png,0.3827,122.8883285522461
The sleek fish swam through the murky water and the jagged coral._00007.png,0.3827,95.72018432617188
The striped rug was on top of the brown carpet._00007.png,0.2855,39.81342697143555
The striped rug was on top of the brown carpet._00007.png,0.2855,33.567779541015625
The striped black and white cat lay next to the soft grey blanket._00007.png,0.1296,63.304420471191406
The fluffy white clouds floated above the jagged mountain peaks._00007.png,0.4995,126.82435607910156
The fluffy white clouds floated above the jagged mountain peaks._00007.png,0.4995,126.36904907226562
The shiny diamond ring adorned the delicate finger and the rough hand._00007.png,0.0057,46.840187072753906
The shiny diamond ring adorned the delicate finger and the rough hand._00007.png,0.0057,44.434356689453125
"The soft, gentle touch of the therapist's hands provided healing relief to the injured athlete, a th_00007.png",0.0541,74.41532897949219
"The soft, gentle touch of the therapist's hands provided healing relief to the injured athlete, a th_00007.png",0.0541,58.219085693359375
The fluffy marshmallow melted over the warm cocoa and the crunchy graham cracker._00007.png,0.7719,70.77973175048828
The fluffy marshmallow melted over the warm cocoa and the crunchy graham cracker._00007.png,0.7719,69.01738739013672
The soft pink petals of the flower contrasted with the rough grey sidewalk._00007.png,0.3819,80.2966537475586
The soft pink petals of the flower contrasted with the rough grey sidewalk._00007.png,0.3819,70.47640991210938
The fluffy cat is on the left of the soft pillow._00007.png,0.8706,44.340389251708984
The fluffy cat is on the left of the soft pillow._00007.png,0.8706,36.94172668457031
The soft blanket was on top of the hard couch._00007.png,0.4733,59.502655029296875
The soft blanket was on top of the hard couch._00007.png,0.4733,58.3409423828125
The square box was next to the circular canister._00007.png,0.7777,26.80063247680664
The square box was next to the circular canister._00007.png,0.7777,31.900432586669922
The silver laptop was on top of the black desk._00007.png,0.8219,45.8100700378418
The silver laptop was on top of the black desk._00007.png,0.8219,50.037010192871094
"The soft, pillowy texture of the fresh bread contrasted with the crisp, crunchy exterior, a delectab_00007.png",0.2673,66.32347869873047
"The soft, pillowy texture of the fresh bread contrasted with the crisp, crunchy exterior, a delectab_00007.png",0.2673,69.56936645507812
"The smooth, polished surface of the marble statue gleamed in the sunlight, a symbol of timeless beau_00007.png",0.0143,39.426414489746094
"The smooth, polished surface of the marble statue gleamed in the sunlight, a symbol of timeless beau_00007.png",0.0143,40.22590255737305
The soft blanket was on top of the hard armchair._00007.png,0.2729,59.39643096923828
The soft blanket was on top of the hard armchair._00007.png,0.2729,69.17851257324219
The rough bark scraped against the soft skin and the delicate flower._00007.png,0.3843,54.31507110595703
The rough bark scraped against the soft skin and the delicate flower._00007.png,0.3843,80.71934509277344
The prickly green cactus contrasted with the smooth white sand._00007.png,0.7402,80.19921112060547
The prickly green cactus contrasted with the smooth white sand._00007.png,0.7402,82.8808364868164
"The smooth, cool surface of the ice rink was perfect for the graceful figure skater, as she twirled _00007.png",0.737,49.82932662963867
"The smooth, cool surface of the ice rink was perfect for the graceful figure skater, as she twirled _00007.png",0.737,89.68281555175781
The green diamond was nestled between the blue cylinder and the yellow hexagon._00007.png,0.0314,40.12687301635742
The green diamond was nestled between the blue cylinder and the yellow hexagon._00007.png,0.0314,33.8453369140625
"The smooth, curved lines of the sculpture flowed effortlessly from one form to the next, a beautiful_00007.png",0.5101,9.853556632995605
"The smooth, curved lines of the sculpture flowed effortlessly from one form to the next, a beautiful_00007.png",0.5101,29.520387649536133
"The smooth, cool marble floors of the museum echoed with the footsteps of the visitors, as they admi_00007.png",0.0069,53.428993225097656
"The smooth, cool marble floors of the museum echoed with the footsteps of the visitors, as they admi_00007.png",0.0069,62.40266036987305
The black camera was next to the white tripod._00007.png,0.6694,33.084686279296875
The black camera was next to the white tripod._00007.png,0.6694,47.8087158203125
"The soft, fluffy snow blanketed the ground, creating a winter wonderland of icy beauty._00007.png",0.6956,115.94746398925781
"The soft, fluffy snow blanketed the ground, creating a winter wonderland of icy beauty._00007.png",0.6956,104.49122619628906
The shiny silver watch ticked on the rough wooden table._00007.png,0.1439,56.517364501953125
The shiny silver watch ticked on the rough wooden table._00007.png,0.1439,61.372413635253906
The square book was next to the green notebook._00007.png,0.6479,74.09721374511719
The square book was next to the green notebook._00007.png,0.6479,47.73418045043945
"The warm, gooey cheese melted deliciously over the pizza, a savory delight._00007.png",0.7745,94.61335754394531
"The warm, gooey cheese melted deliciously over the pizza, a savory delight._00007.png",0.7745,80.08368682861328
The red apple was next to the oval plate._00007.png,0.0515,35.392662048339844
The red apple was next to the oval plate._00007.png,0.0515,38.326881408691406
The bumpy sphere was suspended in mid-air next to the spiky star and the fuzzy heart._00007.png,0.0062,42.01607894897461
The cracked rectangle was leaning against the glossy cylinder and the peeling triangle._00007.png,0.0021,46.22389602661133
The cracked rectangle was leaning against the glossy cylinder and the peeling triangle._00007.png,0.0021,30.781227111816406
"The sharp, steel blades of the chef's knives sliced through the fresh, juicy vegetables with ease, c_00007.png",0.0065,44.53493881225586
"The sharp, steel blades of the chef's knives sliced through the fresh, juicy vegetables with ease, c_00007.png",0.0065,43.96168899536133
"The delicate, intricate lacework of the wedding dress showcased the bride's beauty and elegance._00007.png",0.707,70.74620056152344
"The delicate, intricate lacework of the wedding dress showcased the bride's beauty and elegance._00007.png",0.707,60.1418571472168
The rectangular book was on top of the black shelf._00007.png,0.7666,39.46513748168945
The rectangular book was on top of the black shelf._00007.png,0.7666,22.766557693481445
"The jagged, rocky cliffs loomed above the crashing waves, a treacherous challenge for even the brave_00007.png",0.0109,108.11141204833984
"The jagged, rocky cliffs loomed above the crashing waves, a treacherous challenge for even the brave_00007.png",0.0109,110.18770599365234
"The soft, warm glow of the candle created a cozy ambiance, a gentle flicker of light in the darkness_00007.png",0.2512,36.94357681274414
"The soft, warm glow of the candle created a cozy ambiance, a gentle flicker of light in the darkness_00007.png",0.2512,46.808712005615234
"The rugged, weathered texture of the old leather saddle was a testament to the hardworking cowboy's _00007.png",0.0176,69.80038452148438
"The rugged, weathered texture of the old leather saddle was a testament to the hardworking cowboy's _00007.png",0.0176,77.49156951904297
The colorful hot air balloon floated near the dark grey storm clouds._00007.png,0.0108,50.38218307495117
"The smooth, white marble columns supported the grand entrance of the ancient temple, their intricate_00007.png",0.2095,63.53004837036133
"The smooth, white marble columns supported the grand entrance of the ancient temple, their intricate_00007.png",0.2095,64.6031494140625
"The sleek, modern design of the smartphone made it a stylish accessory for the tech-savvy user._00007.png",0.4552,40.91864776611328
"The sleek, modern design of the smartphone made it a stylish accessory for the tech-savvy user._00007.png",0.4552,44.3596076965332
The translucent crescent was hovering above the shimmering rhombus and the rough-edged pentagon._00007.png,0.1128,23.71178436279297
The translucent crescent was hovering above the shimmering rhombus and the rough-edged pentagon._00007.png,0.1128,19.331878662109375
The bright blue bird perched on the rough brown branch._00007.png,0.6628,65.2314453125
The bright blue bird perched on the rough brown branch._00007.png,0.6628,74.1981201171875
The rectangular box was nestled between the cylindrical tube and the conical funnel._00007.png,0.1754,41.959922790527344
The rectangular box was nestled between the cylindrical tube and the conical funnel._00007.png,0.1754,31.48967742919922
The rough brown bark of the tree contrasted with the soft green leaves._00007.png,0.4583,111.4688491821289
The rough brown bark of the tree contrasted with the soft green leaves._00007.png,0.4583,114.65193176269531
The green plant was next to the white vase._00007.png,0.8852,56.22700881958008
The green plant was next to the white vase._00007.png,0.8852,50.945186614990234
"The sleek, streamlined shape of the airplane soared through the sky, a marvel of modern engineering._00007.png",0.4002,70.37841033935547
"The sleek, streamlined shape of the airplane soared through the sky, a marvel of modern engineering._00007.png",0.4002,64.89336395263672
The shiny silver car zoomed past the old rusty truck._00007.png,0.0326,55.08635330200195
The shiny silver car zoomed past the old rusty truck._00007.png,0.0326,52.186500549316406
The red apple was on top of the black plate._00007.png,0.1867,31.388349533081055
The red apple was on top of the black plate._00007.png,0.1867,32.3793830871582
The bright orange pumpkin sat next to the crisp green apples._00007.png,0.1137,56.7618293762207
The graceful swan glided across the calm lake and the reedy marsh._00007.png,0.3403,64.49480438232422
The graceful swan glided across the calm lake and the reedy marsh._00007.png,0.3403,31.094684600830078
The green plant was on top of the wooden shelf._00007.png,0.8648,64.25614166259766
The green plant was on top of the wooden shelf._00007.png,0.8648,69.34269714355469
"The tall, elegant giraffes gracefully strode across the savannah, their long necks bending down to n_00007.png",0.4229,100.03732299804688
"The tall, elegant giraffes gracefully strode across the savannah, their long necks bending down to n_00007.png",0.4229,91.68595123291016
"The smooth, rounded stones of the zen garden lay in perfect harmony with the raked sand, inviting me_00007.png",0.0082,64.40149688720703
"The smooth, rounded stones of the zen garden lay in perfect harmony with the raked sand, inviting me_00007.png",0.0082,57.834320068359375
"The sharp, angular lines of the skyscrapers jutted up into the sky, a towering testament to human in_00007.png",0.0644,59.241573333740234
"The sharp, angular lines of the skyscrapers jutted up into the sky, a towering testament to human in_00007.png",0.0644,61.512489318847656
The smooth wooden surface reflected the bright light and the dark shade._00007.png,0.1237,28.826519012451172
The smooth wooden surface reflected the bright light and the dark shade._00007.png,0.1237,41.11049270629883
The shiny silver watch lay next to the smooth black leather wallet._00007.png,0.4977,62.74440002441406
The smooth white snow covered the rough brown ground._00007.png,0.265,85.9433364868164
The smooth white snow covered the rough brown ground._00007.png,0.265,67.7997817993164
The shiny trophy gleamed on the polished wood and the dusty shelf._00007.png,0.3328,13.759709358215332
The shiny trophy gleamed on the polished wood and the dusty shelf._00007.png,0.3328,21.2218074798584
The black headphones were next to the green phone._00007.png,0.115,47.63516616821289
The black headphones were next to the green phone._00007.png,0.115,49.48487091064453
The green plant was on the right of the white window._00007.png,0.5936,60.5863037109375
The green plant was on the right of the white window._00007.png,0.5936,35.61095428466797
"The rough, gnarled bark of the ancient tree told a story of growth and survival, a witness to the pa_00007.png",0.0002,103.13507080078125
"The rough, gnarled bark of the ancient tree told a story of growth and survival, a witness to the pa_00007.png",0.0002,102.34609985351562
The sweet cotton candy spun on the shiny stick and the rough hands._00007.png,0.0017,34.4873161315918
The sweet cotton candy spun on the shiny stick and the rough hands._00007.png,0.0017,23.35141944885254
"The glossy, spherical shape of the red apple was a symbol of temptation and healthful eating._00007.png",0.0041,25.283729553222656
"The glossy, spherical shape of the red apple was a symbol of temptation and healthful eating._00007.png",0.0041,22.7384090423584
The fluffy pillows cushioned the tired head and the hard couch._00007.png,0.0289,52.79878234863281
The fluffy pillows cushioned the tired head and the hard couch._00007.png,0.0289,54.63009262084961
"The bold, striking patterns of the tiger's stripes blended seamlessly with the dappled light of the _00007.png",0.0013,37.3160400390625
"The bold, striking patterns of the tiger's stripes blended seamlessly with the dappled light of the _00007.png",0.0013,33.39678955078125
The hardcover book was next to the brown notebook._00007.png,0.8032,52.874122619628906
The hardcover book was next to the brown notebook._00007.png,0.8032,48.47867202758789
The smooth lotion moisturized the dry skin and the rough calluses._00007.png,0.0612,26.85544204711914
The smooth lotion moisturized the dry skin and the rough calluses._00007.png,0.0612,32.47428512573242
The slimy green frog hopped onto the wet brown lily pad._00007.png,0.6425,34.33613204956055
The slimy green frog hopped onto the wet brown lily pad._00007.png,0.6425,45.200279235839844
The bright red fire engine sped past the dull grey building._00007.png,0.3951,50.71202850341797
The bright red fire engine sped past the dull grey building._00007.png,0.3951,75.6174087524414
The white shirt was on the black hanger._00007.png,0.6606,26.5788631439209
The white shirt was on the black hanger._00007.png,0.6606,40.13813018798828
The rough prism was nestled between the smooth pyramid and the jagged zigzag._00007.png,0.0164,31.918386459350586
The rough prism was nestled between the smooth pyramid and the jagged zigzag._00007.png,0.0164,41.596954345703125
The crisp green lettuce lay next to the juicy red tomato._00007.png,0.3454,63.796878814697266
"The sleek, black sports car sped down the winding country road, leaving a trail of dust in its wake._00007.png",0.2834,76.75131225585938
"The sleek, black sports car sped down the winding country road, leaving a trail of dust in its wake._00007.png",0.2834,88.0770263671875
The square book was on top of the blue table._00007.png,0.0794,33.564022064208984
The square book was on top of the blue table._00007.png,0.0794,33.97528839111328
The soft velvet dress draped on the elegant body and the plain hanger._00007.png,0.1023,51.025970458984375
The soft velvet dress draped on the elegant body and the plain hanger._00007.png,0.1023,48.96166229248047
"The sharp, angular lines of the geometric sculpture were a study in contrast and form._00007.png",0.0018,5.347818851470947
"The sharp, angular lines of the geometric sculpture were a study in contrast and form._00007.png",0.0018,15.459994316101074
The fresh flowers bloomed in the colorful garden and the gray vase._00007.png,0.1928,133.6109161376953
The fresh flowers bloomed in the colorful garden and the gray vase._00007.png,0.1928,98.1596450805664
The colorful balloons floated near the sleek black hot air balloon._00007.png,0.6536,63.141807556152344
"The soft, plush cushions of the movie theater seats welcomed the moviegoers, as they settled in for _00007.png",0.0178,32.6256217956543
"The soft, plush cushions of the movie theater seats welcomed the moviegoers, as they settled in for _00007.png",0.0178,49.231929779052734
The shiny black motorcycle zoomed past the old rusty car._00007.png,0.0031,52.49922180175781
The shiny black motorcycle zoomed past the old rusty car._00007.png,0.0031,67.00245666503906
The sour grape sat next to the sweet cherry and the juicy plum._00007.png,0.3493,40.72706985473633
The round clock was on the left of the rectangular picture frame._00007.png,0.4743,43.21413040161133
The round clock was on the left of the rectangular picture frame._00007.png,0.4743,32.25508117675781
"The intricate, winding roads of the city snaked through the urban landscape, a maze of possibilities_00007.png",0.0009,65.17806243896484
"The intricate, winding roads of the city snaked through the urban landscape, a maze of possibilities_00007.png",0.0009,49.683597564697266
"The sharp, pungent aroma of the freshly brewed coffee woke up the senses, a daily ritual of energy a_00007.png",0.0097,34.28712844848633
"The sharp, pungent aroma of the freshly brewed coffee woke up the senses, a daily ritual of energy a_00007.png",0.0097,32.519901275634766
The glowing moon rose above the distant hill and the calm sea._00007.png,0.1009,14.287952423095703
The glowing moon rose above the distant hill and the calm sea._00007.png,0.1009,27.10688018798828
"The soft, fluffy clouds drifted lazily across the sky, a natural canvas of endless possibilities and_00007.png",0.0727,62.496437072753906
"The soft, fluffy clouds drifted lazily across the sky, a natural canvas of endless possibilities and_00007.png",0.0727,72.6473388671875
The black chair was next to the silver table._00007.png,0.3233,53.9630012512207
The black chair was next to the silver table._00007.png,0.3233,74.4111328125
The sweet red strawberry lay next to the tart green apple._00007.png,0.2618,44.40702438354492
The soft pink petals of the cherry blossom contrasted with the rough brown bark._00007.png,0.4345,126.35671997070312
The soft pink petals of the cherry blossom contrasted with the rough brown bark._00007.png,0.4345,134.73878479003906
The leather wallet was inside the brown purse._00007.png,0.8491,61.62915802001953
The leather wallet was inside the brown purse._00007.png,0.8491,64.48653411865234
The warm yellow light shone down on the colorful flower bouquet._00007.png,0.6709,12.312792778015137
The warm yellow light shone down on the colorful flower bouquet._00007.png,0.6709,11.161911010742188
"The bold, dynamic brushstrokes of the painting created a vibrant explosion of color and movement, a _00007.png",0.2734,51.981327056884766
"The bold, dynamic brushstrokes of the painting created a vibrant explosion of color and movement, a _00007.png",0.2734,49.493247985839844
The striped rug was on top of the tiled floor._00007.png,0.8647,49.38554763793945
The striped rug was on top of the tiled floor._00007.png,0.8647,40.469173431396484
The soft blanket draped over the bumpy couch and the hard floor._00007.png,0.6009,54.83079528808594
The soft blanket draped over the bumpy couch and the hard floor._00007.png,0.6009,69.859375
"The fiery, blazing sun sank below the horizon, painting the sky with a spectrum of orange and red hu_00007.png",0.012,33.03242492675781
"The plump, red cherries hung low on the branches, ripe and ready for picking by eager hands._00007.png",0.0174,80.84451293945312
"The plump, red cherries hung low on the branches, ripe and ready for picking by eager hands._00007.png",0.0174,77.94160461425781
"The warm, welcoming glow of the lanterns illuminated the bustling night market, as the vendors hawke_00007.png",0.4832,95.27322387695312
"The warm, welcoming glow of the lanterns illuminated the bustling night market, as the vendors hawke_00007.png",0.4832,104.59940338134766
The fluttering butterfly landed on the fragrant flower and the thorny thistle._00007.png,0.2053,45.23974609375
The fluttering butterfly landed on the fragrant flower and the thorny thistle._00007.png,0.2053,36.461639404296875
The bright green grass contrasted with the dull grey pavement._00007.png,0.3949,26.62059783935547
The bright green grass contrasted with the dull grey pavement._00007.png,0.3949,21.095741271972656
The black sofa was on the left of the white coffee table._00007.png,0.8804,50.95674514770508
The black sofa was on the left of the white coffee table._00007.png,0.8804,56.55834197998047
The delicious ice cream melted on the crispy cone and the soft sprinkles._00007.png,0.2861,23.17169761657715
The delicious ice cream melted on the crispy cone and the soft sprinkles._00007.png,0.2861,39.472503662109375
The red apple was next to the yellow pear._00007.png,0.3741,38.398983001708984
The red apple was next to the yellow pear._00007.png,0.3741,31.046594619750977
The sleek bike zoomed down the smooth road and the bumpy trail._00007.png,0.0012,48.514808654785156
The sleek bike zoomed down the smooth road and the bumpy trail._00007.png,0.0012,44.62887191772461
"The silky, flowing fabric of the ballgown swirled around the dancer's feet, as she glided across the_00007.png",0.0438,73.09259033203125
"The silky, flowing fabric of the ballgown swirled around the dancer's feet, as she glided across the_00007.png",0.0438,83.45297241210938
The iridescent teardrop was nestled between the jagged diamond and the striped sphere._00007.png,0.1838,41.95612716674805
The iridescent teardrop was nestled between the jagged diamond and the striped sphere._00007.png,0.1838,36.45508575439453
The comfortable armchair embraced the tired body and the hard wooden floor._00007.png,0.0771,58.22654724121094
The comfortable armchair embraced the tired body and the hard wooden floor._00007.png,0.0771,56.56079864501953
The black pencil was next to the green notebook._00007.png,0.6244,44.86884307861328
The black pencil was next to the green notebook._00007.png,0.6244,45.92658233642578
The warm yellow light shone down on the colorful fruit market._00007.png,0.5094,33.37862777709961
The warm yellow light shone down on the colorful fruit market._00007.png,0.5094,58.550498962402344
"The bold, dramatic strokes of the painter's brush created a stunning abstract masterpiece, a work of_00007.png",0.5604,45.65522766113281
"The bold, dramatic strokes of the painter's brush created a stunning abstract masterpiece, a work of_00007.png",0.5604,43.043399810791016
The smooth silk dress flowed on the curvy body and the straight floor._00007.png,0.0371,62.87053298950195
The smooth silk dress flowed on the curvy body and the straight floor._00007.png,0.0371,56.779361724853516
The soft white snow contrasted with the sharp green pine needles._00007.png,0.6169,64.47504425048828
The soft white snow contrasted with the sharp green pine needles._00007.png,0.6169,82.09664916992188
The crisp white sheet covered the lumpy blue mattress._00007.png,0.191,51.86781692504883
The crisp white sheet covered the lumpy blue mattress._00007.png,0.191,46.18070602416992
The oval plate was on top of the square placemat._00007.png,0.3297,24.858318328857422
The oval plate was on top of the square placemat._00007.png,0.3297,23.665193557739258
The orange pyramid was nestled between the pink hemisphere and the yellow cylinder._00007.png,0.0907,24.391124725341797
The orange pyramid was nestled between the pink hemisphere and the yellow cylinder._00007.png,0.0907,37.857723236083984
The sleek black sports bike sped past the bright green trees._00007.png,0.127,42.592864990234375
The sleek black sports bike sped past the bright green trees._00007.png,0.127,45.173789978027344
The soft yellow duckling swam next to the sleek black swan._00007.png,0.0695,39.88729476928711
"The gentle, soothing melody of the piano filled the concert hall, as the pianist's fingers danced ov_00007.png",0.1356,38.692691802978516
"The gentle, soothing melody of the piano filled the concert hall, as the pianist's fingers danced ov_00007.png",0.1356,50.452823638916016
The crisp apple lay beside the rough stone and the silky fabric._00007.png,0.028,88.51012420654297
The crisp apple lay beside the rough stone and the silky fabric._00007.png,0.028,78.4930419921875
The rough brown boots contrasted with the soft white snow._00007.png,0.6148,92.46651458740234
The rough brown boots contrasted with the soft white snow._00007.png,0.6148,86.32028198242188
"The smooth, rippled surface of the sand dunes undulated in the desert winds, a shifting landscape of_00007.png",0.3838,94.89765167236328
"The smooth, rippled surface of the sand dunes undulated in the desert winds, a shifting landscape of_00007.png",0.3838,78.15850067138672
The fluffy white clouds floated above the deep blue sea._00007.png,0.3582,21.34396743774414
The fluffy white clouds floated above the deep blue sea._00007.png,0.3582,46.58018112182617
The sleek silver airplane flew above the fluffy white clouds._00007.png,0.6825,75.5360336303711
The sleek silver airplane flew above the fluffy white clouds._00007.png,0.6825,116.00553131103516
The cylindrical tube was nestled between the rectangular box and the conical funnel._00007.png,0.1015,16.621124267578125
The cylindrical tube was nestled between the rectangular box and the conical funnel._00007.png,0.1015,10.954858779907227
The silver watch was resting on the brown nightstand._00007.png,0.3781,60.63920593261719
The silver watch was resting on the brown nightstand._00007.png,0.3781,45.81575393676758
"The soft, plush texture of the teddy bear was a comforting companion for the child at bedtime._00007.png",0.0014,35.25442886352539
